 ,Area,Mean,Min,Max
39015,0.070,255,255,255
39016,0.137,255,255,255
39017,0.098,255,255,255
39018,0.093,255,255,255
39019,0.050,255,255,255
39020,0.045,255,255,255
39021,0.055,255,255,255
39022,0.164,255,255,255
39023,0.081,255,255,255
39024,0.087,255,255,255
39025,0.067,255,255,255
39026,0.045,255,255,255
39027,0.180,255,255,255
39028,0.056,255,255,255
39029,0.033,255,255,255
39030,0.074,255,255,255
39031,0.103,255,255,255
39032,0.015,255,255,255
39033,0.155,255,255,255
39034,0.145,255,255,255
39035,0.046,255,255,255
39036,0.101,255,255,255
39037,0.058,255,255,255
39038,0.098,255,255,255
39039,0.083,255,255,255
39040,0.043,255,255,255
39041,0.396,255,255,255
39042,0.099,255,255,255
39043,0.019,255,255,255
39044,0.166,255,255,255
39045,0.144,255,255,255
39046,0.363,255,255,255
39047,0.136,255,255,255
39048,0.066,255,255,255
39049,0.069,255,255,255
39050,0.061,255,255,255
39051,0.056,255,255,255
39052,0.047,255,255,255
39053,0.046,255,255,255
39054,0.069,255,255,255
39055,0.072,255,255,255
39056,0.048,255,255,255
39057,0.053,255,255,255
39058,0.020,255,255,255
39059,0.165,255,255,255
39060,0.079,255,255,255
39061,0.130,255,255,255
39062,0.097,255,255,255
39063,0.064,255,255,255
39064,0.378,255,255,255
39065,0.049,255,255,255
39066,0.060,255,255,255
39067,0.093,255,255,255
39068,0.082,255,255,255
39069,0.041,255,255,255
39070,0.138,255,255,255
39071,0.068,255,255,255
39072,0.150,255,255,255
39073,0.059,255,255,255
39074,0.046,255,255,255
39075,0.075,255,255,255
39076,0.235,255,255,255
39077,0.052,255,255,255
39078,0.071,255,255,255
39079,0.091,255,255,255
39080,0.121,255,255,255
39081,0.022,255,255,255
39082,0.078,255,255,255
39083,0.133,255,255,255
39084,0.049,255,255,255
39085,0.164,255,255,255
39086,0.053,255,255,255
39087,0.012,255,255,255
39088,0.129,255,255,255
39089,0.361,255,255,255
39090,0.088,255,255,255
39091,0.105,255,255,255
39092,0.066,255,255,255
39093,0.019,255,255,255
39094,0.135,255,255,255
39095,0.128,255,255,255
39096,0.102,255,255,255
39097,0.038,255,255,255
39098,0.073,255,255,255
39099,0.095,255,255,255
39100,0.080,255,255,255
39101,0.055,255,255,255
39102,0.093,255,255,255
39103,0.062,255,255,255
39104,0.038,255,255,255
39105,0.079,255,255,255
39106,0.013,255,255,255
39107,0.056,255,255,255
39108,0.091,255,255,255
39109,0.206,255,255,255
39110,0.045,255,255,255
39111,0.023,255,255,255
39112,0.072,255,255,255
39113,0.065,255,255,255
39114,0.033,255,255,255
39115,0.042,255,255,255
39116,0.021,255,255,255
39117,0.024,255,255,255
39118,0.075,255,255,255
39119,0.050,255,255,255
39120,0.156,255,255,255
39121,0.094,255,255,255
39122,0.041,255,255,255
39123,0.191,255,255,255
39124,0.081,255,255,255
39125,0.079,255,255,255
39126,0.061,255,255,255
39127,0.075,255,255,255
39128,0.457,255,255,255
39129,0.011,255,255,255
39130,0.023,255,255,255
39131,0.066,255,255,255
39132,1.404,255,255,255
39133,0.065,255,255,255
39134,0.047,255,255,255
39135,0.051,255,255,255
39136,0.050,255,255,255
39137,0.071,255,255,255
39138,0.043,255,255,255
39139,0.089,255,255,255
39140,0.052,255,255,255
39141,0.122,255,255,255
39142,0.032,255,255,255
39143,0.088,255,255,255
39144,0.092,255,255,255
39145,0.088,255,255,255
39146,0.049,255,255,255
39147,0.030,255,255,255
39148,0.054,255,255,255
39149,0.221,255,255,255
39150,0.038,255,255,255
39151,0.020,255,255,255
39152,0.047,255,255,255
39153,0.032,255,255,255
39154,0.055,255,255,255
39155,0.078,255,255,255
39156,0.087,255,255,255
39157,0.054,255,255,255
39158,0.079,255,255,255
39159,0.067,255,255,255
39160,0.056,255,255,255
39161,0.069,255,255,255
39162,0.273,255,255,255
39163,0.051,255,255,255
39164,0.104,255,255,255
39165,0.051,255,255,255
39166,0.094,255,255,255
39167,0.065,255,255,255
39168,0.082,255,255,255
39169,0.184,255,255,255
39170,0.011,255,255,255
39171,0.141,255,255,255
39172,0.044,255,255,255
39173,0.083,255,255,255
39174,0.071,255,255,255
39175,0.064,255,255,255
39176,0.106,255,255,255
39177,0.100,255,255,255
39178,0.197,255,255,255
39179,0.098,255,255,255
39180,0.075,255,255,255
39181,0.028,255,255,255
39182,0.097,255,255,255
39183,0.064,255,255,255
39184,0.047,255,255,255
39185,0.050,255,255,255
39186,0.032,255,255,255
39187,0.146,255,255,255
39188,0.014,255,255,255
39189,0.105,255,255,255
39190,0.036,255,255,255
39191,0.010,255,255,255
39192,0.026,255,255,255
39193,0.018,255,255,255
39194,0.065,255,255,255
39195,0.057,255,255,255
39196,0.079,255,255,255
39197,0.094,255,255,255
39198,0.165,255,255,255
39199,0.025,255,255,255
39200,0.905,255,255,255
39201,0.087,255,255,255
39202,0.047,255,255,255
39203,0.111,255,255,255
39204,0.029,255,255,255
39205,0.059,255,255,255
39206,0.189,255,255,255
39207,0.289,255,255,255
39208,0.040,255,255,255
39209,0.072,255,255,255
39210,0.046,255,255,255
39211,0.114,255,255,255
39212,0.081,255,255,255
39213,0.170,255,255,255
39214,0.102,255,255,255
39215,0.139,255,255,255
39216,0.109,255,255,255
39217,0.139,255,255,255
39218,0.105,255,255,255
39219,0.267,255,255,255
39220,0.045,255,255,255
39221,0.113,255,255,255
39222,0.087,255,255,255
39223,0.028,255,255,255
39224,0.174,255,255,255
39225,0.233,255,255,255
39226,0.136,255,255,255
39227,0.041,255,255,255
39228,0.038,255,255,255
39229,0.211,255,255,255
39230,0.087,255,255,255
39231,0.031,255,255,255
39232,0.121,255,255,255
39233,0.039,255,255,255
39234,0.120,255,255,255
39235,0.073,255,255,255
39236,0.017,255,255,255
39237,0.016,255,255,255
39238,0.084,255,255,255
39239,0.046,255,255,255
39240,0.095,255,255,255
39241,0.034,255,255,255
39242,0.089,255,255,255
39243,0.050,255,255,255
39244,0.332,255,255,255
39245,0.047,255,255,255
39246,0.096,255,255,255
39247,0.136,255,255,255
39248,0.033,255,255,255
39249,0.014,255,255,255
39250,0.079,255,255,255
39251,0.122,255,255,255
39252,0.122,255,255,255
39253,0.035,255,255,255
39254,0.093,255,255,255
39255,0.011,255,255,255
39256,0.022,255,255,255
39257,0.210,255,255,255
39258,0.060,255,255,255
39259,0.049,255,255,255
39260,0.054,255,255,255
39261,0.110,255,255,255
39262,0.219,255,255,255
39263,0.050,255,255,255
39264,0.056,255,255,255
39265,0.028,255,255,255
39266,0.020,255,255,255
39267,0.014,255,255,255
39268,0.105,255,255,255
39269,0.115,255,255,255
39270,0.059,255,255,255
39271,0.114,255,255,255
39272,0.071,255,255,255
39273,0.113,255,255,255
39274,0.077,255,255,255
39275,0.095,255,255,255
39276,0.064,255,255,255
39277,0.090,255,255,255
39278,0.086,255,255,255
39279,0.062,255,255,255
39280,0.445,255,255,255
39281,0.040,255,255,255
39282,0.057,255,255,255
39283,0.107,255,255,255
39284,0.057,255,255,255
39285,0.032,255,255,255
39286,0.067,255,255,255
39287,0.235,255,255,255
39288,0.212,255,255,255
39289,0.106,255,255,255
39290,0.175,255,255,255
39291,0.536,255,255,255
39292,0.132,255,255,255
39293,0.033,255,255,255
39294,0.144,255,255,255
39295,0.044,255,255,255
39296,0.057,255,255,255
39297,0.100,255,255,255
39298,0.027,255,255,255
39299,0.045,255,255,255
39300,0.050,255,255,255
39301,0.181,255,255,255
39302,0.046,255,255,255
39303,0.158,255,255,255
39304,0.021,255,255,255
39305,0.062,255,255,255
39306,0.041,255,255,255
39307,0.172,255,255,255
39308,0.070,255,255,255
39309,0.019,255,255,255
39310,0.042,255,255,255
39311,0.018,255,255,255
39312,0.100,255,255,255
39313,0.042,255,255,255
39314,0.066,255,255,255
39315,0.017,255,255,255
39316,0.041,255,255,255
39317,0.025,255,255,255
39318,0.023,255,255,255
39319,0.054,255,255,255
39320,0.099,255,255,255
39321,0.011,255,255,255
39322,0.029,255,255,255
39323,0.028,255,255,255
39324,0.021,255,255,255
39325,0.033,255,255,255
39326,0.038,255,255,255
39327,0.027,255,255,255
39328,0.029,255,255,255
39329,0.021,255,255,255
39330,0.039,255,255,255
39331,0.014,255,255,255
39332,0.028,255,255,255
39333,0.021,255,255,255
39334,0.042,255,255,255
39335,0.018,255,255,255
39336,0.012,255,255,255
39337,0.052,255,255,255
39338,0.012,255,255,255
39339,0.011,255,255,255
39340,0.030,255,255,255
39341,0.081,255,255,255
39342,0.012,255,255,255
39343,0.053,255,255,255
39344,0.031,255,255,255
39345,0.146,255,255,255
39346,0.115,255,255,255
39347,0.149,255,255,255
39348,0.042,255,255,255
39349,0.088,255,255,255
39350,0.013,255,255,255
39351,0.070,255,255,255
39352,0.052,255,255,255
39353,0.013,255,255,255
39354,0.054,255,255,255
39355,0.021,255,255,255
39356,0.085,255,255,255
39357,0.107,255,255,255
39358,0.105,255,255,255
39359,0.087,255,255,255
39360,0.141,255,255,255
39361,0.032,255,255,255
39362,0.259,255,255,255
39363,0.139,255,255,255
39364,0.014,255,255,255
39365,0.061,255,255,255
39366,0.048,255,255,255
39367,0.073,255,255,255
39368,0.015,255,255,255
39369,0.096,255,255,255
39370,0.032,255,255,255
39371,0.343,255,255,255
39372,0.027,255,255,255
39373,0.266,255,255,255
39374,0.037,255,255,255
39375,0.074,255,255,255
39376,0.027,255,255,255
39377,0.186,255,255,255
39378,0.024,255,255,255
39379,0.037,255,255,255
39380,0.080,255,255,255
39381,0.017,255,255,255
39382,0.029,255,255,255
39383,0.060,255,255,255
39384,0.078,255,255,255
39385,0.059,255,255,255
39386,0.129,255,255,255
39387,0.035,255,255,255
39388,0.031,255,255,255
39389,0.150,255,255,255
39390,0.033,255,255,255
39391,0.035,255,255,255
39392,0.067,255,255,255
39393,0.035,255,255,255
39394,0.016,255,255,255
39395,0.025,255,255,255
39396,0.040,255,255,255
39397,0.082,255,255,255
39398,0.183,255,255,255
39399,0.167,255,255,255
39400,0.065,255,255,255
39401,0.013,255,255,255
39402,0.092,255,255,255
39403,0.046,255,255,255
39404,0.102,255,255,255
39405,0.091,255,255,255
39406,0.045,255,255,255
39407,0.066,255,255,255
39408,0.421,255,255,255
39409,0.065,255,255,255
39410,0.053,255,255,255
39411,0.061,255,255,255
39412,0.018,255,255,255
39413,0.081,255,255,255
39414,0.048,255,255,255
39415,0.033,255,255,255
39416,0.063,255,255,255
39417,0.070,255,255,255
39418,0.055,255,255,255
39419,0.074,255,255,255
39420,0.027,255,255,255
39421,0.091,255,255,255
39422,0.012,255,255,255
39423,0.205,255,255,255
39424,0.014,255,255,255
39425,0.314,255,255,255
39426,0.025,255,255,255
39427,0.051,255,255,255
39428,0.104,255,255,255
39429,0.051,255,255,255
39430,0.054,255,255,255
39431,0.049,255,255,255
39432,0.049,255,255,255
39433,0.038,255,255,255
39434,0.025,255,255,255
39435,0.040,255,255,255
39436,0.100,255,255,255
39437,0.134,255,255,255
39438,0.064,255,255,255
39439,0.137,255,255,255
39440,0.052,255,255,255
39441,0.068,255,255,255
39442,0.053,255,255,255
39443,0.181,255,255,255
39444,0.077,255,255,255
39445,0.260,255,255,255
39446,0.076,255,255,255
39447,0.174,255,255,255
39448,0.077,255,255,255
39449,0.036,255,255,255
39450,0.053,255,255,255
39451,0.039,255,255,255
39452,0.065,255,255,255
39453,0.019,255,255,255
39454,0.103,255,255,255
39455,0.121,255,255,255
39456,0.381,255,255,255
39457,0.189,255,255,255
39458,0.022,255,255,255
39459,0.031,255,255,255
39460,0.019,255,255,255
39461,0.088,255,255,255
39462,0.084,255,255,255
39463,0.589,255,255,255
39464,0.052,255,255,255
39465,0.502,255,255,255
39466,0.161,255,255,255
39467,0.033,255,255,255
39468,0.062,255,255,255
39469,0.160,255,255,255
39470,0.035,255,255,255
39471,0.059,255,255,255
39472,0.131,255,255,255
39473,0.016,255,255,255
39474,0.049,255,255,255
39475,0.137,255,255,255
39476,0.045,255,255,255
39477,0.122,255,255,255
39478,0.050,255,255,255
39479,0.027,255,255,255
39480,0.025,255,255,255
39481,0.271,255,255,255
39482,0.173,255,255,255
39483,0.043,255,255,255
39484,0.124,255,255,255
39485,0.028,255,255,255
39486,0.152,255,255,255
39487,0.010,255,255,255
39488,0.071,255,255,255
39489,0.076,255,255,255
39490,0.085,255,255,255
39491,0.093,255,255,255
39492,0.053,255,255,255
39493,0.113,255,255,255
39494,0.047,255,255,255
39495,0.028,255,255,255
39496,0.039,255,255,255
39497,0.191,255,255,255
39498,0.051,255,255,255
39499,0.037,255,255,255
39500,0.054,255,255,255
39501,0.031,255,255,255
39502,0.207,255,255,255
39503,0.112,255,255,255
39504,0.065,255,255,255
39505,0.059,255,255,255
39506,0.152,255,255,255
39507,0.060,255,255,255
39508,0.049,255,255,255
39509,0.033,255,255,255
39510,0.012,255,255,255
39511,0.069,255,255,255
39512,0.040,255,255,255
39513,0.024,255,255,255
39514,0.498,255,255,255
39515,0.066,255,255,255
39516,0.189,255,255,255
39517,0.041,255,255,255
39518,0.181,255,255,255
39519,0.057,255,255,255
39520,0.182,255,255,255
39521,0.012,255,255,255
39522,0.173,255,255,255
39523,0.070,255,255,255
39524,0.056,255,255,255
39525,0.037,255,255,255
39526,0.147,255,255,255
39527,0.034,255,255,255
39528,0.124,255,255,255
39529,0.326,255,255,255
39530,0.012,255,255,255
39531,0.202,255,255,255
39532,0.029,255,255,255
39533,0.120,255,255,255
39534,0.145,255,255,255
39535,0.636,255,255,255
39536,0.103,255,255,255
39537,0.109,255,255,255
39538,0.050,255,255,255
39539,0.094,255,255,255
39540,0.188,255,255,255
39541,0.220,255,255,255
39542,0.049,255,255,255
39543,0.068,255,255,255
39544,0.039,255,255,255
39545,0.018,255,255,255
39546,0.433,255,255,255
39547,0.031,255,255,255
39548,0.142,255,255,255
39549,0.092,255,255,255
39550,0.053,255,255,255
39551,0.077,255,255,255
39552,0.086,255,255,255
39553,0.013,255,255,255
39554,0.132,255,255,255
39555,0.085,255,255,255
39556,0.079,255,255,255
39557,0.014,255,255,255
39558,0.139,255,255,255
39559,0.046,255,255,255
39560,0.054,255,255,255
39561,0.336,255,255,255
39562,0.040,255,255,255
39563,0.376,255,255,255
39564,0.114,255,255,255
39565,0.195,255,255,255
39566,0.061,255,255,255
39567,0.082,255,255,255
39568,0.079,255,255,255
39569,0.210,255,255,255
39570,0.069,255,255,255
39571,0.062,255,255,255
39572,0.080,255,255,255
39573,0.055,255,255,255
39574,0.178,255,255,255
39575,0.013,255,255,255
39576,0.214,255,255,255
39577,0.035,255,255,255
39578,0.189,255,255,255
39579,0.024,255,255,255
39580,0.046,255,255,255
39581,0.169,255,255,255
39582,0.073,255,255,255
39583,0.021,255,255,255
39584,0.043,255,255,255
39585,0.111,255,255,255
39586,0.144,255,255,255
39587,0.073,255,255,255
39588,0.581,255,255,255
39589,0.242,255,255,255
39590,0.046,255,255,255
39591,0.045,255,255,255
39592,0.095,255,255,255
39593,0.011,255,255,255
39594,0.062,255,255,255
39595,0.076,255,255,255
39596,0.138,255,255,255
39597,0.034,255,255,255
39598,0.079,255,255,255
39599,0.102,255,255,255
39600,0.112,255,255,255
39601,0.075,255,255,255
39602,0.049,255,255,255
39603,0.559,255,255,255
39604,0.015,255,255,255
39605,0.090,255,255,255
39606,0.132,255,255,255
39607,0.062,255,255,255
39608,0.113,255,255,255
39609,0.039,255,255,255
39610,0.020,255,255,255
39611,0.049,255,255,255
39612,0.053,255,255,255
39613,0.067,255,255,255
39614,0.100,255,255,255
39615,0.055,255,255,255
39616,0.097,255,255,255
39617,0.036,255,255,255
39618,0.096,255,255,255
39619,0.026,255,255,255
39620,0.022,255,255,255
39621,0.161,255,255,255
39622,0.039,255,255,255
39623,0.176,255,255,255
39624,0.072,255,255,255
39625,0.010,255,255,255
39626,0.129,255,255,255
39627,0.043,255,255,255
39628,0.026,255,255,255
39629,0.055,255,255,255
39630,0.067,255,255,255
39631,0.024,255,255,255
39632,0.028,255,255,255
39633,0.133,255,255,255
39634,0.060,255,255,255
39635,0.341,255,255,255
39636,0.011,255,255,255
39637,0.072,255,255,255
39638,0.031,255,255,255
39639,0.015,255,255,255
39640,0.015,255,255,255
39641,0.169,255,255,255
39642,0.064,255,255,255
39643,0.044,255,255,255
39644,0.074,255,255,255
39645,0.098,255,255,255
39646,0.056,255,255,255
39647,0.050,255,255,255
39648,0.116,255,255,255
39649,0.031,255,255,255
39650,0.060,255,255,255
39651,0.041,255,255,255
39652,0.141,255,255,255
39653,0.047,255,255,255
39654,0.018,255,255,255
39655,0.113,255,255,255
39656,0.121,255,255,255
39657,0.081,255,255,255
39658,0.024,255,255,255
39659,0.366,255,255,255
39660,0.086,255,255,255
39661,0.034,255,255,255
39662,0.015,255,255,255
39663,0.010,255,255,255
39664,0.065,255,255,255
39665,0.025,255,255,255
39666,0.265,255,255,255
39667,0.046,255,255,255
39668,0.095,255,255,255
39669,0.028,255,255,255
39670,0.035,255,255,255
39671,0.039,255,255,255
39672,0.058,255,255,255
39673,0.103,255,255,255
39674,0.087,255,255,255
39675,0.112,255,255,255
39676,0.062,255,255,255
39677,0.080,255,255,255
39678,0.044,255,255,255
39679,0.043,255,255,255
39680,0.081,255,255,255
39681,0.037,255,255,255
39682,0.147,255,255,255
39683,0.068,255,255,255
39684,0.028,255,255,255
39685,0.019,255,255,255
39686,0.053,255,255,255
39687,0.144,255,255,255
39688,0.060,255,255,255
39689,0.019,255,255,255
39690,0.130,255,255,255
39691,0.051,255,255,255
39692,0.052,255,255,255
39693,0.036,255,255,255
39694,0.093,255,255,255
39695,0.101,255,255,255
39696,0.199,255,255,255
39697,0.064,255,255,255
39698,0.075,255,255,255
39699,0.030,255,255,255
39700,0.557,255,255,255
39701,0.058,255,255,255
39702,0.173,255,255,255
39703,0.086,255,255,255
39704,0.055,255,255,255
39705,0.027,255,255,255
39706,0.091,255,255,255
39707,0.027,255,255,255
39708,0.055,255,255,255
39709,0.036,255,255,255
39710,0.097,255,255,255
39711,0.161,255,255,255
39712,0.128,255,255,255
39713,0.138,255,255,255
39714,0.188,255,255,255
39715,0.036,255,255,255
39716,0.013,255,255,255
39717,0.040,255,255,255
39718,0.070,255,255,255
39719,0.034,255,255,255
39720,0.075,255,255,255
39721,0.034,255,255,255
39722,0.118,255,255,255
39723,0.038,255,255,255
39724,0.044,255,255,255
39725,0.038,255,255,255
39726,0.030,255,255,255
39727,0.057,255,255,255
39728,0.017,255,255,255
39729,0.094,255,255,255
39730,0.038,255,255,255
39731,0.038,255,255,255
39732,0.228,255,255,255
39733,0.133,255,255,255
39734,0.076,255,255,255
39735,0.039,255,255,255
39736,0.067,255,255,255
39737,0.180,255,255,255
39738,0.043,255,255,255
39739,0.015,255,255,255
39740,0.072,255,255,255
39741,0.017,255,255,255
39742,0.095,255,255,255
39743,0.050,255,255,255
39744,0.056,255,255,255
39745,0.051,255,255,255
39746,0.051,255,255,255
39747,0.035,255,255,255
39748,0.021,255,255,255
39749,0.035,255,255,255
39750,0.015,255,255,255
39751,0.011,255,255,255
39752,0.014,255,255,255
39753,0.026,255,255,255
39754,0.031,255,255,255
39755,0.018,255,255,255
39756,0.026,255,255,255
39757,0.037,255,255,255
39758,0.025,255,255,255
39759,0.016,255,255,255
39760,0.013,255,255,255
39761,0.060,255,255,255
39762,0.011,255,255,255
39763,0.016,255,255,255
39764,0.015,255,255,255
39765,0.031,255,255,255
39766,0.012,255,255,255
39767,0.012,255,255,255
39768,0.104,255,255,255
39769,0.022,255,255,255
39770,0.046,255,255,255
39771,0.127,255,255,255
39772,0.172,255,255,255
39773,0.084,255,255,255
39774,0.048,255,255,255
39775,0.013,255,255,255
39776,0.016,255,255,255
39777,0.050,255,255,255
39778,0.119,255,255,255
39779,0.010,255,255,255
39780,0.012,255,255,255
39781,0.035,255,255,255
39782,0.016,255,255,255
39783,0.065,255,255,255
39784,0.047,255,255,255
39785,0.060,255,255,255
39786,0.126,255,255,255
39787,0.052,255,255,255
39788,0.063,255,255,255
39789,0.082,255,255,255
39790,0.090,255,255,255
39791,0.011,255,255,255
39792,0.087,255,255,255
39793,0.111,255,255,255
39794,0.094,255,255,255
39795,0.166,255,255,255
39796,0.122,255,255,255
39797,0.093,255,255,255
39798,0.047,255,255,255
39799,0.073,255,255,255
39800,0.070,255,255,255
39801,0.026,255,255,255
39802,0.044,255,255,255
39803,0.028,255,255,255
39804,0.027,255,255,255
39805,0.039,255,255,255
39806,0.046,255,255,255
39807,0.151,255,255,255
39808,0.036,255,255,255
39809,0.075,255,255,255
39810,0.043,255,255,255
39811,0.053,255,255,255
39812,0.033,255,255,255
39813,0.037,255,255,255
39814,0.064,255,255,255
39815,0.079,255,255,255
39816,0.089,255,255,255
39817,0.166,255,255,255
39818,0.010,255,255,255
39819,0.090,255,255,255
39820,0.048,255,255,255
39821,0.152,255,255,255
39822,0.105,255,255,255
39823,0.020,255,255,255
39824,0.083,255,255,255
39825,0.093,255,255,255
39826,0.064,255,255,255
39827,0.071,255,255,255
39828,0.086,255,255,255
39829,0.063,255,255,255
39830,0.074,255,255,255
39831,0.106,255,255,255
39832,0.027,255,255,255
39833,0.046,255,255,255
39834,0.084,255,255,255
39835,0.262,255,255,255
39836,0.041,255,255,255
39837,0.118,255,255,255
39838,0.042,255,255,255
39839,0.031,255,255,255
39840,0.287,255,255,255
39841,0.028,255,255,255
39842,0.017,255,255,255
39843,0.013,255,255,255
39844,0.236,255,255,255
39845,0.082,255,255,255
39846,0.043,255,255,255
39847,0.183,255,255,255
39848,0.119,255,255,255
39849,0.105,255,255,255
39850,0.320,255,255,255
39851,0.050,255,255,255
39852,0.067,255,255,255
39853,0.178,255,255,255
39854,0.289,255,255,255
39855,0.177,255,255,255
39856,0.146,255,255,255
39857,0.142,255,255,255
39858,0.019,255,255,255
39859,0.022,255,255,255
39860,0.060,255,255,255
39861,0.029,255,255,255
39862,0.088,255,255,255
39863,0.088,255,255,255
39864,0.089,255,255,255
39865,0.052,255,255,255
39866,0.112,255,255,255
39867,0.112,255,255,255
39868,0.087,255,255,255
39869,0.102,255,255,255
39870,0.067,255,255,255
39871,0.029,255,255,255
39872,0.148,255,255,255
39873,0.041,255,255,255
39874,0.032,255,255,255
39875,0.045,255,255,255
39876,0.538,255,255,255
39877,0.080,255,255,255
39878,0.030,255,255,255
39879,0.120,255,255,255
39880,0.092,255,255,255
39881,0.059,255,255,255
39882,0.045,255,255,255
39883,0.129,255,255,255
39884,0.068,255,255,255
39885,0.051,255,255,255
39886,0.066,255,255,255
39887,0.028,255,255,255
39888,0.049,255,255,255
39889,0.125,255,255,255
39890,0.048,255,255,255
39891,0.068,255,255,255
39892,0.099,255,255,255
39893,0.069,255,255,255
39894,0.011,255,255,255
39895,0.033,255,255,255
39896,0.226,255,255,255
39897,0.061,255,255,255
39898,0.068,255,255,255
39899,0.050,255,255,255
39900,0.036,255,255,255
39901,0.060,255,255,255
39902,0.051,255,255,255
39903,0.017,255,255,255
39904,0.074,255,255,255
39905,0.116,255,255,255
39906,0.046,255,255,255
39907,0.043,255,255,255
39908,0.091,255,255,255
39909,0.288,255,255,255
39910,0.041,255,255,255
39911,0.254,255,255,255
39912,0.062,255,255,255
39913,0.053,255,255,255
39914,0.045,255,255,255
39915,0.025,255,255,255
39916,0.116,255,255,255
39917,0.090,255,255,255
39918,0.046,255,255,255
39919,0.080,255,255,255
39920,0.014,255,255,255
39921,0.143,255,255,255
39922,0.054,255,255,255
39923,0.047,255,255,255
39924,0.019,255,255,255
39925,0.035,255,255,255
39926,0.016,255,255,255
39927,0.020,255,255,255
39928,0.037,255,255,255
39929,0.018,255,255,255
39930,0.041,255,255,255
39931,0.058,255,255,255
39932,0.023,255,255,255
39933,0.097,255,255,255
39934,0.100,255,255,255
39935,0.070,255,255,255
39936,0.199,255,255,255
39937,0.127,255,255,255
39938,0.086,255,255,255
39939,0.038,255,255,255
39940,0.069,255,255,255
39941,0.063,255,255,255
39942,0.074,255,255,255
39943,0.072,255,255,255
39944,0.051,255,255,255
39945,0.059,255,255,255
39946,0.201,255,255,255
39947,0.034,255,255,255
39948,0.065,255,255,255
39949,0.045,255,255,255
39950,0.023,255,255,255
39951,0.115,255,255,255
39952,0.039,255,255,255
39953,0.055,255,255,255
39954,0.035,255,255,255
39955,0.103,255,255,255
39956,0.029,255,255,255
39957,0.070,255,255,255
39958,0.302,255,255,255
39959,0.063,255,255,255
39960,0.252,255,255,255
39961,0.026,255,255,255
39962,0.027,255,255,255
39963,0.060,255,255,255
39964,0.069,255,255,255
39965,0.043,255,255,255
39966,0.116,255,255,255
39967,0.227,255,255,255
39968,0.052,255,255,255
39969,0.083,255,255,255
39970,0.084,255,255,255
39971,0.048,255,255,255
39972,0.084,255,255,255
39973,0.150,255,255,255
39974,0.060,255,255,255
39975,0.028,255,255,255
39976,0.062,255,255,255
39977,0.143,255,255,255
39978,0.035,255,255,255
39979,0.050,255,255,255
39980,0.043,255,255,255
39981,0.030,255,255,255
39982,0.052,255,255,255
39983,0.117,255,255,255
39984,0.081,255,255,255
39985,0.109,255,255,255
39986,0.169,255,255,255
39987,0.029,255,255,255
39988,0.018,255,255,255
39989,0.281,255,255,255
39990,0.033,255,255,255
39991,0.043,255,255,255
39992,0.082,255,255,255
39993,0.105,255,255,255
39994,0.106,255,255,255
39995,0.058,255,255,255
39996,0.044,255,255,255
39997,0.060,255,255,255
39998,0.104,255,255,255
39999,0.436,255,255,255
40000,0.078,255,255,255
40001,0.040,255,255,255
40002,0.044,255,255,255
40003,0.093,255,255,255
40004,0.135,255,255,255
40005,0.105,255,255,255
40006,0.119,255,255,255
40007,0.049,255,255,255
40008,0.095,255,255,255
40009,0.127,255,255,255
40010,0.168,255,255,255
40011,0.054,255,255,255
40012,0.102,255,255,255
40013,0.205,255,255,255
40014,0.071,255,255,255
40015,0.063,255,255,255
40016,0.066,255,255,255
40017,0.099,255,255,255
40018,0.094,255,255,255
40019,0.062,255,255,255
40020,0.059,255,255,255
40021,0.040,255,255,255
40022,0.012,255,255,255
40023,0.095,255,255,255
40024,0.076,255,255,255
40025,0.024,255,255,255
40026,0.283,255,255,255
40027,0.034,255,255,255
40028,0.087,255,255,255
40029,0.065,255,255,255
40030,0.044,255,255,255
40031,0.173,255,255,255
40032,0.057,255,255,255
40033,0.125,255,255,255
40034,0.050,255,255,255
40035,0.098,255,255,255
40036,0.158,255,255,255
40037,0.267,255,255,255
40038,0.050,255,255,255
40039,0.026,255,255,255
40040,0.060,255,255,255
40041,0.067,255,255,255
40042,0.096,255,255,255
40043,0.039,255,255,255
40044,0.030,255,255,255
40045,0.064,255,255,255
40046,0.152,255,255,255
40047,0.031,255,255,255
40048,0.029,255,255,255
40049,0.066,255,255,255
40050,0.102,255,255,255
40051,0.034,255,255,255
40052,0.040,255,255,255
40053,0.141,255,255,255
40054,0.058,255,255,255
40055,0.020,255,255,255
40056,0.055,255,255,255
40057,0.060,255,255,255
40058,0.032,255,255,255
40059,0.047,255,255,255
40060,0.044,255,255,255
40061,0.275,255,255,255
40062,0.062,255,255,255
40063,0.088,255,255,255
40064,0.198,255,255,255
40065,0.061,255,255,255
40066,0.035,255,255,255
40067,0.141,255,255,255
40068,0.022,255,255,255
40069,0.066,255,255,255
40070,0.031,255,255,255
40071,0.049,255,255,255
40072,0.029,255,255,255
40073,0.113,255,255,255
40074,0.053,255,255,255
40075,0.129,255,255,255
40076,0.074,255,255,255
40077,0.089,255,255,255
40078,0.129,255,255,255
40079,0.149,255,255,255
40080,0.137,255,255,255
40081,0.027,255,255,255
40082,0.083,255,255,255
40083,0.046,255,255,255
40084,0.206,255,255,255
40085,0.095,255,255,255
40086,0.099,255,255,255
40087,0.050,255,255,255
40088,0.057,255,255,255
40089,0.019,255,255,255
