treatment,T12,S4,201510,0.000,0.014,0.245,1.115,13.547,10.677,15.220,15.112,19.097,14.091,6.896,3.931,0.054
treatment,T12,S5,201510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T13,S1,201510,48.225,11.588,9.842,8.560,9.109,3.492,3.188,2.210,2.151,1.392,0.219,0.017,0.008
treatment,T13,S2,201510,2.564,1.332,3.011,7.812,20.232,12.384,14.346,12.082,14.145,10.057,1.853,0.173,0.009
treatment,T13,S3,201510,0.000,0.010,0.125,0.772,4.673,5.163,9.878,13.790,28.080,26.515,8.658,2.232,0.104
treatment,T13,S4,201510,0.018,0.027,0.046,0.202,1.815,2.759,7.240,13.482,27.339,22.958,15.929,7.900,0.284
treatment,T13,S5,201510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T14,S1,201510,80.182,15.263,3.209,0.636,0.487,0.085,0.074,0.011,0.011,0.021,0.011,0.011,0.000
treatment,T14,S2,201510,3.576,9.194,16.040,20.107,17.467,5.403,5.480,5.111,7.675,7.813,2.072,0.031,0.031
treatment,T14,S3,201510,0.015,0.000,0.089,0.459,3.079,5.300,14.226,18.756,27.935,25.537,4.530,0.059,0.015
treatment,T14,S4,201510,0.012,0.074,0.147,0.539,3.590,5.171,11.861,17.192,31.246,21.272,6.727,2.144,0.025
treatment,T14,S5,201510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T15,S1,201510,66.044,18.780,8.657,3.633,1.989,0.389,0.284,0.105,0.060,0.015,0.015,0.015,0.015
treatment,T15,S2,201510,3.247,5.052,10.750,19.877,34.968,11.844,7.868,3.578,2.170,0.530,0.017,0.033,0.066
treatment,T15,S3,201510,0.123,0.293,0.971,3.484,15.878,15.431,22.275,17.882,16.248,6.629,0.740,0.031,0.015
treatment,T15,S4,201510,0.000,0.030,0.030,0.120,1.851,3.100,6.485,8.998,15.017,18.131,29.657,16.265,0.316
treatment,T15,S5,201510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T16,S1,201510,61.508,24.721,9.803,2.754,0.951,0.082,0.082,0.033,0.016,0.016,0.016,0.000,0.016
treatment,T16,S2,201510,0.474,1.541,5.605,14.157,34.869,16.139,13.141,7.570,5.233,1.152,0.051,0.017,0.051
treatment,T16,S3,201510,0.016,0.228,0.780,1.788,6.567,9.444,20.205,24.399,27.129,9.086,0.325,0.016,0.016
treatment,T16,S4,201510,0.866,0.947,0.636,1.055,3.694,4.208,8.822,11.419,18.766,19.632,18.617,11.040,0.298
treatment,T16,S5,201510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C11,S1,201602,20.159,8.156,10.290,12.085,19.158,8.437,10.075,6.130,3.491,1.613,0.405,0.000,0.000
control,C11,S2,201602,2.929,0.559,1.251,3.139,13.674,19.695,20.099,29.912,3.589,4.242,0.824,0.085,0.000
control,C11,S3,201602,0.000,0.096,0.529,1.202,8.747,12.296,23.222,24.527,12.728,11.190,4.662,0.801,0.000
control,C11,S4,201602,0.000,0.006,0.045,0.065,0.207,0.711,3.160,6.882,10.811,23.147,43.690,11.115,0.162
control,C11,S5,201602,0.000,0.000,0.085,0.488,2.695,4.037,5.098,37.261,3.232,17.051,23.478,6.342,0.232
control,C10,S1,201602,15.765,5.261,5.563,7.006,14.800,12.996,12.478,17.903,5.176,2.631,0.420,0.000,0.000
control,C10,S2,201602,42.101,10.941,8.266,7.571,11.142,5.688,6.616,4.182,2.630,0.792,0.071,0.000,0.000
control,C10,S3,201602,0.000,0.115,0.449,0.970,10.508,19.921,26.641,20.338,12.981,6.814,1.263,0.000,0.000
control,C10,S4,201602,0.000,0.062,0.159,0.469,3.115,4.362,7.168,33.864,6.982,21.812,17.246,4.654,0.106
control,C10,S5,201602,0.745,0.043,0.064,0.213,0.234,0.823,3.843,11.183,16.090,20.834,32.939,12.665,0.326
control,C9,S1,201602,81.901,9.934,5.001,1.977,0.465,0.098,0.282,0.086,0.178,0.080,0.000,0.000,0.000
control,C9,S2,201602,54.899,31.474,10.747,1.677,0.260,0.156,0.332,0.202,0.156,0.059,0.039,0.000,0.000
control,C9,S3,201602,45.020,8.978,5.710,4.226,7.067,6.945,7.101,9.012,3.862,1.871,0.208,0.000,0.000
control,C9,S4,201602,0.000,0.000,0.188,1.230,7.052,5.869,11.557,27.752,12.936,18.052,11.533,3.761,0.071
control,C9,S5,201602,0.000,0.017,0.026,0.120,2.943,4.765,11.985,18.683,25.911,18.905,12.712,3.858,0.077
control,C8,S1,201602,19.953,5.858,4.514,5.697,12.653,8.262,10.544,10.938,12.505,7.486,1.381,0.197,0.012
control,C8,S2,201602,18.056,6.970,6.901,9.231,17.417,8.316,8.877,7.962,8.903,6.375,0.897,0.086,0.009
control,C8,S3,201602,0.304,0.509,1.461,4.603,16.600,11.857,14.622,15.853,19.135,12.686,2.109,0.254,0.008
control,C8,S4,201602,0.072,0.227,1.643,8.919,8.185,13.497,17.900,23.078,16.091,9.033,1.251,0.031,0.072
control,C8,S5,201602,0.000,0.028,0.021,0.189,4.163,6.829,15.016,18.844,22.693,18.634,12.155,1.092,0.336
control,C7,S1,201602,87.582,1.549,1.159,0.992,1.611,0.900,1.377,1.532,1.955,1.197,0.146,0.000,0.000
control,C7,S2,201602,48.533,5.835,3.970,4.086,6.607,4.215,6.288,6.816,8.158,4.868,0.574,0.051,0.000
control,C7,S3,201602,0.000,0.199,1.948,7.522,16.090,13.018,17.732,16.644,17.057,8.717,0.995,0.078,0.000
control,C7,S4,201602,0.000,0.013,0.013,0.155,3.090,5.224,11.934,20.778,32.777,20.184,4.551,1.280,0.000
control,C7,S5,201602,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C6,S1,201602,66.623,5.807,2.128,1.729,3.129,2.434,3.961,4.943,5.849,3.026,0.329,0.028,0.014
control,C6,S2,201602,14.425,14.518,14.066,13.837,15.435,6.823,7.498,5.993,5.225,2.006,0.161,0.006,0.006
control,C6,S3,201602,36.944,6.689,4.363,5.354,11.416,7.159,9.072,7.805,7.680,3.066,0.339,0.056,0.056
control,C6,S4,201602,0.000,0.097,0.550,2.858,12.872,11.124,15.778,16.792,21.466,13.345,4.210,0.879,0.029
control,C6,S5,201602,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C5,S1,201602,38.518,14.349,10.370,8.362,10.659,5.004,4.947,3.755,3.055,0.888,0.079,0.007,0.007
control,C5,S2,201602,4.810,6.355,10.839,14.378,22.605,11.325,11.286,8.923,6.560,2.427,0.441,0.045,0.006
control,C5,S3,201602,3.348,3.275,5.849,11.261,22.256,12.351,15.251,12.514,9.850,3.493,0.484,0.061,0.006
control,C5,S4,201602,0.000,0.009,0.181,1.450,12.524,12.814,18.450,16.656,18.441,12.605,5.510,1.305,0.054
control,C5,S5,201602,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C4,S1,201602,29.550,9.409,6.698,5.866,10.779,6.483,8.799,8.477,9.081,4.423,0.396,0.040,0.000
control,C4,S2,201602,12.177,10.813,12.336,11.847,17.098,8.472,9.864,7.881,6.762,2.341,0.364,0.045,0.000
control,C4,S3,201602,0.008,0.042,0.534,1.941,8.434,10.214,16.784,21.463,26.363,11.961,2.034,0.220,0.000
control,C4,S4,201602,0.219,0.833,1.405,1.957,5.247,4.799,9.015,12.659,21.445,22.236,14.293,5.684,0.208
control,C4,S5,201602,0.054,0.000,0.081,0.808,7.154,7.235,12.460,14.811,19.641,19.650,15.880,2.226,0.000
control,C3,S1,201602,73.317,9.112,3.950,3.025,4.093,1.943,2.065,1.369,0.860,0.179,0.072,0.007,0.007
control,C3,S2,201602,62.117,11.705,7.806,5.104,5.678,2.386,2.353,1.663,0.939,0.224,0.008,0.008,0.008
control,C3,S3,201602,8.211,7.614,11.498,15.399,24.714,11.114,10.092,6.534,3.844,0.826,0.139,0.008,0.008
control,C3,S4,201602,0.000,0.026,0.305,1.438,13.472,14.944,21.689,17.663,15.293,9.594,4.557,1.011,0.009
control,C3,S5,201602,0.008,0.042,0.313,1.321,7.740,7.867,12.389,14.345,17.546,17.072,17.724,3.590,0.042
control,C2,S1,201602,44.160,8.821,7.665,7.922,12.088,5.906,5.529,4.002,3.053,0.823,0.019,0.006,0.006
control,C2,S2,201602,6.332,7.394,12.292,15.569,23.157,10.367,10.441,7.707,5.440,1.249,0.037,0.007,0.007
control,C2,S3,201602,0.304,0.498,2.050,6.741,24.249,16.225,20.081,15.213,11.315,3.122,0.186,0.008,0.008
control,C2,S4,201602,0.036,0.236,2.364,6.243,18.600,14.979,18.143,14.336,11.286,6.514,5.764,1.486,0.014
control,C2,S5,201602,0.039,0.528,2.197,4.756,14.591,11.646,14.220,11.937,12.087,12.102,13.717,2.165,0.016
control,C1,S1,201602,30.211,1.602,2.176,4.523,14.999,10.094,12.612,10.990,9.248,2.780,0.524,0.151,0.091
control,C1,S2,201602,13.537,10.394,12.124,12.727,19.374,9.650,8.907,6.713,4.660,1.318,0.442,0.096,0.059
control,C1,S3,201602,0.014,0.120,0.839,4.781,21.323,16.965,22.606,17.734,12.008,3.180,0.395,0.028,0.007
control,C1,S4,201602,0.000,0.015,0.247,2.589,19.467,17.802,21.131,16.353,12.099,5.965,3.576,0.709,0.046
control,C1,S5,201602,0.012,0.070,0.340,1.792,10.434,9.240,13.128,15.119,17.637,15.833,13.280,3.010,0.105
treatment,T1,S1,201602,30.669,14.670,13.611,11.894,13.944,5.584,4.974,4.281,0.339,0.034,0.000,0.000,0.000
treatment,T1,S2,201602,22.093,18.932,18.911,15.834,14.566,4.606,3.270,1.279,0.431,0.068,0.010,0.000,0.000
treatment,T1,S3,201602,1.239,1.636,3.799,9.088,27.191,17.350,18.670,10.927,7.881,1.920,0.259,0.040,0.000
treatment,T1,S4,201602,0.000,0.017,0.094,1.449,11.637,13.257,23.512,20.162,19.719,7.238,2.285,0.571,0.060
treatment,T1,S5,201602,0.000,0.046,0.073,0.948,10.862,13.051,24.405,21.870,17.419,7.296,3.064,0.967,0.000
treatment,T2,S1,201602,26.446,18.003,21.155,15.858,10.998,3.062,2.256,1.625,0.507,0.056,0.035,0.000,0.000
treatment,T2,S2,201602,9.049,14.981,24.908,22.456,17.934,4.916,3.639,1.660,0.388,0.043,0.027,0.000,0.000
treatment,T2,S3,201602,0.793,1.344,5.284,12.351,26.282,13.380,15.943,11.918,8.942,3.297,0.387,0.079,0.000
treatment,T2,S4,201602,0.140,0.087,0.157,1.548,11.262,10.510,16.779,16.289,18.737,11.804,8.044,4.459,0.184
treatment,T2,S5,201602,0.254,0.354,1.796,5.442,21.052,14.676,19.643,13.514,12.419,5.862,3.679,1.255,0.053
treatment,T3,S1,201602,7.581,7.361,12.073,18.843,27.575,10.600,8.882,4.989,1.765,0.331,0.000,0.000,0.000
treatment,T3,S2,201602,4.480,5.896,12.117,17.783,28.124,11.358,10.816,5.828,3.022,0.495,0.081,0.000,0.000
treatment,T3,S3,201602,1.433,2.923,5.797,7.155,11.949,11.312,14.442,25.903,9.506,7.014,2.087,0.480,0.000
treatment,T3,S4,201602,0.000,0.127,0.818,5.424,21.141,13.935,18.074,16.633,11.958,6.992,3.515,1.344,0.039
treatment,T3,S5,201602,0.009,0.000,0.164,1.115,10.673,11.743,21.804,19.172,15.526,8.955,8.362,2.476,0.000
treatment,T4,S1,201602,16.748,17.610,24.016,20.178,14.303,3.372,1.699,1.167,0.447,0.240,0.084,0.039,0.097
treatment,T4,S2,201602,10.163,11.846,21.736,23.829,19.891,4.737,3.801,1.683,1.482,0.546,0.104,0.045,0.136
treatment,T4,S3,201602,1.421,2.899,5.749,7.096,11.851,11.219,15.145,25.690,9.428,6.956,2.070,0.476,0.000
treatment,T4,S4,201602,0.000,0.127,0.818,5.424,21.141,13.935,18.074,16.633,11.958,6.992,3.515,1.344,0.039
treatment,T4,S5,201602,0.000,0.000,0.063,0.296,5.868,8.088,18.630,20.956,26.612,13.037,4.874,1.523,0.053
treatment,T5,S1,201602,26.096,11.325,11.098,10.556,11.868,4.943,5.718,5.188,7.210,5.287,0.641,0.064,0.006
treatment,T5,S2,201602,22.707,22.815,15.797,10.148,9.619,3.936,4.363,3.800,4.451,2.175,0.149,0.034,0.007
treatment,T5,S3,201602,0.099,0.220,1.961,7.453,22.750,13.137,16.064,29.798,7.865,0.618,0.007,0.007,0.021
treatment,T5,S4,201602,0.000,0.000,0.046,0.561,6.221,6.689,13.746,20.215,29.128,16.347,5.210,1.783,0.055
treatment,T5,S5,201602,0.021,0.133,0.456,2.471,16.633,17.812,25.458,18.269,13.256,4.206,0.976,0.295,0.014
treatment,T6,S1,201602,34.533,10.133,8.766,8.751,10.919,5.317,5.962,6.063,5.937,3.209,0.335,0.055,0.020
treatment,T6,S2,201602,4.235,5.208,10.048,14.401,23.121,11.843,12.363,15.545,2.985,0.224,0.013,0.007,0.007
treatment,T6,S3,201602,0.737,0.170,0.794,2.219,8.966,8.893,16.125,20.539,24.710,14.757,1.839,0.243,0.008
treatment,T6,S4,201602,0.239,0.575,1.374,2.525,5.191,3.107,3.772,3.384,5.221,14.976,37.541,16.866,5.229
treatment,T6,S5,201602,0.000,0.111,0.454,2.518,15.790,14.754,20.863,34.024,6.174,2.795,1.018,1.268,0.231
treatment,T7,S1,201602,47.680,11.887,7.190,4.796,5.441,2.908,4.608,4.730,6.209,4.093,0.417,0.041,0.000
treatment,T7,S2,201602,6.142,7.909,13.876,15.222,17.101,8.056,9.795,8.561,8.498,4.389,0.400,0.049,0.000
treatment,T7,S3,201602,3.078,7.343,12.374,13.796,17.090,7.627,10.223,8.573,11.107,6.867,1.613,0.309,0.000
treatment,T7,S4,201602,1.010,0.540,1.620,5.591,17.153,12.853,19.214,16.353,14.423,7.932,2.390,0.800,0.120
treatment,T7,S5,201602,0.082,0.509,1.624,5.103,16.596,13.339,20.837,16.792,14.742,7.096,2.158,1.025,0.098
treatment,T8,S1,201602,33.995,24.358,18.284,10.333,6.946,2.033,1.819,1.172,0.829,0.203,0.027,0.000,0.000
treatment,T8,S2,201602,8.658,12.754,18.386,21.528,19.876,6.571,5.500,3.817,2.258,0.597,0.054,0.000,0.000
treatment,T8,S3,201602,2.910,3.562,6.705,12.223,21.567,10.493,13.494,11.519,10.616,5.731,1.052,0.129,0.000
treatment,T8,S4,201602,4.083,3.105,4.695,7.664,18.237,11.118,14.478,11.688,13.049,8.098,2.960,0.655,0.170
treatment,T8,S5,201602,0.190,0.150,0.190,0.571,8.721,12.256,23.981,23.851,19.165,7.480,2.553,0.831,0.060
treatment,T9,S1,201602,30.759,14.532,13.712,13.376,17.408,3.540,3.027,1.981,1.207,0.417,0.040,0.000,0.000
treatment,T9,S2,201602,14.241,14.976,19.468,17.285,20.692,4.333,3.843,2.515,1.960,0.626,0.060,0.000,0.000
treatment,T9,S3,201602,0.198,0.955,3.235,8.434,18.967,13.417,19.986,16.183,12.399,5.749,0.442,0.036,0.000
treatment,T9,S4,201602,0.030,0.130,0.539,2.274,10.432,9.175,15.698,16.825,15.219,12.586,11.968,4.997,0.130
treatment,T9,S5,201602,0.000,0.026,0.180,0.863,7.907,8.796,17.711,18.728,19.694,11.539,10.933,3.530,0.094
treatment,T10,S1,201602,46.254,16.193,11.124,7.362,6.740,2.745,3.382,3.689,1.816,0.557,0.089,0.040,0.008
treatment,T10,S2,201602,15.120,16.323,16.703,14.945,13.409,6.290,5.869,4.912,4.509,1.699,0.193,0.023,0.006
treatment,T10,S3,201602,16.810,13.504,11.501,9.189,11.104,5.403,7.079,7.196,9.759,6.532,1.462,0.453,0.009
treatment,T10,S4,201602,0.170,0.090,0.475,1.094,6.374,6.930,12.703,16.701,25.773,19.839,7.665,2.089,0.099
treatment,T10,S5,201602,2.975,0.078,0.300,1.066,5.592,6.464,13.200,17.087,24.152,18.172,8.190,2.588,0.136
treatment,T11,S1,201602,45.468,12.473,9.912,8.548,8.851,3.653,3.910,2.880,2.986,1.182,0.106,0.015,0.015
treatment,T11,S2,201602,46.052,17.072,14.320,9.115,6.908,2.132,1.880,1.199,0.967,0.334,0.007,0.007,0.007
treatment,T11,S3,201602,4.800,10.519,14.625,12.628,12.642,6.973,9.495,9.068,11.331,6.622,1.037,0.245,0.014
treatment,T11,S4,201602,0.079,0.208,0.526,1.071,6.954,8.145,15.615,17.133,20.982,15.278,8.165,5.357,0.486
treatment,T11,S5,201602,0.074,0.104,0.178,1.132,4.919,5.680,11.028,13.417,16.501,14.268,22.567,9.978,0.155
treatment,T12,S1,201602,14.329,13.266,17.085,17.229,18.173,6.200,5.681,3.733,3.164,1.106,0.017,0.009,0.009
treatment,T12,S2,201602,5.466,8.247,13.850,19.170,23.666,8.498,7.875,5.627,5.272,2.215,0.097,0.008,0.008
treatment,T12,S3,201602,0.431,1.354,5.184,10.739,20.836,11.651,15.101,13.356,14.048,6.848,0.431,0.010,0.010
treatment,T12,S4,201602,0.045,0.100,0.327,1.035,7.597,9.640,18.426,19.633,20.414,11.655,7.861,3.168,0.100
treatment,T12,S5,201602,10.729,19.434,12.662,7.259,7.148,4.248,6.661,7.016,8.205,6.904,7.092,2.587,0.056
treatment,T13,S1,201602,44.720,14.582,13.358,10.277,9.507,2.499,2.370,1.301,1.053,0.274,0.034,0.009,0.017
treatment,T13,S2,201602,5.797,9.382,17.119,19.650,22.413,8.671,5.813,6.755,2.938,1.365,0.096,0.000,0.000
treatment,T13,S3,201602,0.448,1.457,5.223,13.711,24.688,11.081,12.419,12.845,11.395,6.157,0.538,0.037,0.000
treatment,T13,S4,201602,0.000,0.000,0.082,0.606,4.202,4.911,11.845,15.975,25.889,17.762,13.756,4.870,0.103
treatment,T13,S5,201602,0.095,0.042,0.116,0.413,4.415,8.449,15.850,32.313,13.203,11.625,9.688,3.727,0.064
treatment,T14,S1,201602,68.595,7.788,3.943,3.315,5.185,2.638,3.442,2.645,1.926,0.473,0.049,0.000,0.000
treatment,T14,S2,201602,11.852,13.511,17.163,14.707,17.321,7.179,7.735,5.727,3.585,1.112,0.108,0.000,0.000
treatment,T14,S3,201602,0.275,0.769,2.864,6.457,18.313,15.407,17.001,24.323,8.944,5.282,0.364,0.000,0.000
treatment,T14,S4,201602,0.000,0.064,0.056,0.313,4.437,6.667,16.359,22.874,15.693,14.225,13.840,5.351,0.120
treatment,T14,S5,201602,0.079,0.061,0.132,0.403,4.850,7.016,19.076,22.724,17.497,12.700,11.901,3.491,0.070
treatment,T15,S1,201602,77.679,6.957,4.173,3.217,3.801,1.292,1.189,0.804,0.632,0.234,0.007,0.007,0.007
treatment,T15,S2,201602,16.603,8.363,10.545,13.561,19.890,8.627,7.983,6.282,5.713,2.291,0.129,0.007,0.007
treatment,T15,S3,201602,0.212,0.377,1.950,4.085,13.312,10.754,17.238,19.235,21.720,10.278,0.787,0.046,0.007
treatment,T15,S4,201602,0.000,0.023,0.113,0.204,1.248,2.881,10.368,19.124,31.034,22.289,9.006,3.471,0.238
treatment,T15,S5,201602,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T16,S1,201602,2.123,5.886,12.418,17.265,23.360,10.496,11.370,7.772,6.341,2.724,0.228,0.018,0.000
treatment,T16,S2,201602,8.051,8.450,8.363,8.642,15.895,11.565,10.911,13.658,8.067,5.455,0.847,0.096,0.000
treatment,T16,S3,201602,0.008,0.073,0.616,2.009,8.100,8.117,17.951,20.243,26.958,14.313,1.466,0.146,0.000
treatment,T16,S4,201602,0.088,0.000,0.024,0.208,1.945,3.410,8.108,46.014,19.169,16.336,3.986,0.664,0.048
treatment,T16,S5,201602,0.000,0.000,0.010,0.153,2.868,6.347,17.425,23.456,26.496,16.794,4.712,1.654,0.086
control,C11,S1,201605,29.535,13.378,11.597,9.277,11.765,5.569,5.042,4.515,5.333,3.451,0.538,0.000,0.000
control,C11,S2,201605,1.001,1.699,4.846,9.961,21.835,12.285,13.662,12.983,13.376,7.421,0.823,0.107,0.000
control,C11,S3,201605,1.273,3.583,7.447,10.382,17.893,9.994,11.504,12.238,14.030,9.324,1.856,0.302,0.173
control,C11,S4,201605,0.000,0.000,0.253,4.331,12.145,6.117,8.942,13.796,24.641,16.972,10.015,2.644,0.144
control,C11,S5,201605,0.000,0.000,0.000,0.043,0.135,0.428,3.528,11.818,34.229,28.969,16.466,4.241,0.143
control,C10,S1,201605,44.419,22.272,12.934,7.865,6.554,3.221,1.673,0.587,0.375,0.100,0.000,0.000,0.000
control,C10,S2,201605,1.459,7.104,15.690,22.841,26.238,9.113,7.127,5.118,3.875,1.268,0.167,0.000,0.000
control,C10,S3,201605,0.000,0.000,0.449,1.394,4.206,5.458,9.357,15.194,29.513,27.363,6.474,0.591,0.000
control,C10,S4,201605,0.000,0.055,0.031,0.133,2.726,4.707,8.099,9.603,15.838,23.576,26.161,8.867,0.204
control,C10,S5,201605,0.000,0.000,0.035,0.095,1.102,3.081,9.721,21.899,36.256,21.752,5.164,0.833,0.061
control,C9,S1,201605,93.923,3.700,1.294,0.436,0.267,0.070,0.028,0.127,0.127,0.028,0.000,0.000,0.000
control,C9,S2,201605,54.045,19.332,12.206,6.491,4.186,1.388,0.706,0.659,0.659,0.141,0.141,0.047,0.000
control,C9,S3,201605,22.491,14.020,12.605,10.333,11.562,5.492,6.516,6.237,6.628,3.742,0.372,0.000,0.000
control,C9,S4,201605,0.028,0.000,0.159,0.672,5.471,5.602,9.149,14.051,25.385,24.423,11.558,3.296,0.205
control,C9,S5,201605,0.000,0.027,0.013,0.040,0.106,0.385,1.924,9.143,35.602,41.428,10.709,0.624,0.000
control,C8,S1,201605,12.971,21.092,22.513,17.595,15.001,4.263,3.542,1.669,0.790,0.564,0.000,0.000,0.000
control,C8,S2,201605,14.386,20.004,20.879,16.922,14.932,5.313,4.220,2.033,1.049,0.262,0.000,0.000,0.000
control,C8,S3,201605,4.579,6.858,9.074,12.239,18.675,8.820,8.588,9.264,14.011,6.858,0.886,0.148,0.000
control,C8,S4,201605,0.000,0.081,0.561,5.108,13.250,4.466,7.419,9.714,20.130,28.124,9.279,1.705,0.162
control,C8,S5,201605,0.917,0.052,0.082,0.804,6.078,6.428,10.456,13.732,24.457,28.176,7.675,1.030,0.113
control,C7,S1,201605,30.638,25.718,21.253,12.323,7.403,1.390,0.706,0.364,0.137,0.023,0.023,0.023,0.000
control,C7,S2,201605,14.970,17.758,14.121,11.303,14.030,6.152,6.242,5.212,6.182,3.576,0.424,0.030,0.000
control,C7,S3,201605,28.851,27.707,15.883,8.061,6.567,2.712,3.302,2.675,2.767,1.347,0.111,0.018,0.000
control,C7,S4,201605,0.000,0.016,0.342,4.220,23.774,18.348,19.008,12.131,10.681,8.359,2.648,0.473,0.000
control,C7,S5,201605,0.000,0.000,0.000,0.221,3.015,3.600,11.079,19.960,31.663,23.944,5.568,0.950,0.000
control,C6,S1,201605,44.733,29.760,13.867,5.849,3.650,0.948,0.675,0.316,0.144,0.057,0.000,0.000,0.000
control,C6,S2,201605,2.081,2.984,12.016,36.128,28.431,8.227,5.498,3.200,1.296,0.137,0.000,0.000,0.000
control,C6,S3,201605,3.186,5.603,9.281,15.053,30.722,13.606,11.251,7.234,3.540,0.508,0.015,0.000,0.000
control,C6,S4,201605,0.000,0.087,0.055,0.065,2.334,5.016,11.287,18.462,32.039,25.398,4.493,0.720,0.044
control,C6,S5,201605,0.024,0.083,0.500,2.428,10.296,9.142,13.653,16.474,26.187,17.700,3.131,0.381,0.000
control,C5,S1,201605,86.069,10.694,2.200,0.519,0.237,0.079,0.068,0.068,0.023,0.011,0.011,0.011,0.011
control,C5,S2,201605,41.960,29.598,16.533,7.257,3.058,0.746,0.454,0.249,0.088,0.015,0.015,0.015,0.015
control,C5,S3,201605,0.609,4.364,6.130,6.490,13.639,9.499,13.962,16.362,18.438,9.362,0.908,0.211,0.025
control,C5,S4,201605,0.000,0.011,0.011,0.217,3.175,6.258,12.493,18.088,28.560,22.519,7.149,1.507,0.011
control,C5,S5,201605,0.007,0.141,0.491,2.528,11.206,8.894,13.311,16.084,23.327,19.668,3.807,0.483,0.052
control,C4,S1,201605,84.379,11.087,3.121,0.736,0.339,0.015,0.088,0.074,0.103,0.015,0.015,0.015,0.015
control,C4,S2,201605,7.677,13.193,16.941,17.727,20.190,8.040,7.058,4.791,3.415,0.922,0.015,0.015,0.015
control,C4,S3,201605,1.448,2.895,5.035,10.588,20.614,13.289,15.277,13.462,12.640,4.451,0.259,0.022,0.022
control,C4,S4,201605,0.000,0.041,0.188,2.979,24.033,17.513,17.619,12.102,10.405,7.989,5.655,1.469,0.008
control,C4,S5,201605,0.012,0.012,0.047,0.152,2.238,4.699,10.911,18.282,33.341,26.110,3.902,0.281,0.012
control,C3,S1,201605,83.057,11.627,3.286,0.983,0.473,0.149,0.162,0.162,0.050,0.012,0.012,0.012,0.012
control,C3,S2,201605,11.576,6.090,7.541,10.866,19.223,11.470,11.667,9.370,8.599,2.962,0.438,0.181,0.015
control,C3,S3,201605,0.286,2.002,10.335,5.473,10.101,9.828,15.796,17.135,18.916,8.619,1.235,0.260,0.013
control,C3,S4,201605,0.024,0.008,0.299,1.593,14.909,16.478,19.817,16.138,14.513,9.403,5.377,1.423,0.016
control,C3,S5,201605,0.000,0.009,0.009,0.091,1.516,3.976,10.911,19.880,34.441,24.646,4.085,0.345,0.091
control,C2,S1,201605,89.492,6.594,1.689,0.571,0.396,0.233,0.210,0.349,0.186,0.163,0.093,0.012,0.012
control,C2,S2,201605,34.224,25.971,13.834,9.568,8.682,3.050,2.443,1.392,0.671,0.127,0.013,0.013,0.013
control,C2,S3,201605,5.408,15.174,19.251,16.906,20.181,8.518,7.175,4.465,2.486,0.401,0.012,0.012,0.012
control,C2,S4,201605,0.000,0.073,4.262,26.416,34.529,10.326,7.722,5.564,5.655,3.488,1.584,0.346,0.036
control,C2,S5,201605,0.000,0.082,0.154,1.778,15.694,14.841,21.223,19.168,16.937,7.544,2.086,0.483,0.010
control,C1,S1,201605,58.716,15.852,7.852,4.596,4.127,1.528,1.581,2.439,1.742,1.206,0.295,0.054,0.013
control,C1,S2,201605,20.668,19.532,16.664,13.423,14.836,5.416,3.989,3.435,1.856,0.139,0.014,0.014,0.014
control,C1,S3,201605,1.500,2.098,3.563,6.798,17.264,12.600,15.495,15.764,16.397,6.997,1.195,0.316,0.012
control,C1,S4,201605,0.000,0.019,0.309,1.920,9.939,13.789,22.165,19.869,18.653,10.354,2.557,0.415,0.010
control,C1,S5,201605,0.598,2.751,5.277,10.282,24.683,13.507,14.176,12.217,10.857,4.228,1.111,0.303,0.008
treatment,T1,S1,201605,60.407,21.332,10.557,4.209,1.656,0.356,0.425,0.598,0.195,0.218,0.046,0.000,0.000
treatment,T1,S2,201605,14.317,19.258,20.389,17.632,15.053,5.005,5.069,1.905,0.495,0.622,0.191,0.064,0.000
treatment,T1,S3,201605,0.494,22.038,23.332,20.177,17.226,5.728,5.800,2.181,2.021,0.712,0.218,0.073,0.000
treatment,T1,S4,201605,0.073,0.000,0.000,0.219,8.797,15.060,27.745,22.664,16.364,5.897,2.571,0.560,0.049
treatment,T1,S5,201605,0.000,0.000,0.191,1.429,12.807,13.380,28.843,19.990,16.600,5.654,0.885,0.191,0.030
treatment,T2,S1,201605,19.901,33.223,31.406,11.565,2.719,0.391,0.270,0.165,0.240,0.120,0.000,0.000,0.000
